"status","unit_number","customer","location","county","state","engine","engine_family","engine_serial_num","afr","catalyst","catalyst_mm","oem_hp","nova_hp","engine_rpm","frame_rpm","compressor_frame","compressor_frame_family","compressor_frame_sn","stages","cylinder_size","package_mfg_date","engine_mfg_date","zero_hour_date","compressor_frame_rebuild","top_end","oil_provider","telemetry","coordinates","trailer_unit","unit_set_date","billing_start_date","billing_end_date","last_billing_date","on_off_contract","mtm_last_price_increase","salesperson","contract_type_tax","contract_type_oil","monthly_rate","recurring_discount","sales_tax","ad_valorem_heit","net_revenue","day_rate","origin","acq_eff_date","owned_leased","operational_region","finance_region","unit_profile_update_date","financial_sku","oem_hp_tranche","bd_comments","ops_comments","set_week","release_week"
"RENTED","HC4039","MEWBOURNE OIL COMPANY","MYERS FAMILY 5MD 1HC","DEWEY","OK","CATERPILLAR - G3306TA","G3306TA","G6X06100",NULL,"NO",NULL,"203",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005256","3","7.5 X 5.0 X 3.0","2009-03-01 00:00:00","2009-03-15 00:00:00","2018-06-01 00:00:00","2018-06-01 00:00:00","2022-02-21 00:00:00","ATLAS","M2M","35.9702, -99.1469","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC4041","MEWBOURNE OIL COMPANY","BIG HAMMER 16CN 1HC","DEWEY","OK","CATERPILLAR - G3306TA","G3306TA","G6X06199",NULL,"NO",NULL,"203",NULL,NULL,NULL,"GEMINI - H302","H302","HSR-005310","3","7.5 X 5.0 X 3.0","2009-03-01 00:00:00","2009-03-15 00:00:00","2018-08-01 00:00:00","2018-08-01 00:00:00","2022-08-29 00:00:00","ATLAS","M2M","35.9573, -99.1279","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC4045","MEWBOURNE OIL COMPANY","HARVEY DEAL 2 OB #1HM","ELLIS","OK","CATERPILLAR - G3306TA","G3306TA","G6X06232",NULL,"NO",NULL,"203",NULL,NULL,NULL,"GEMINI - H302","H302","HSR-005259","3","7.5 X 5.0 X 3.0","2009-03-01 00:00:00","2009-03-31 00:00:00","2018-03-01 00:00:00","2018-03-01 00:00:00","2018-03-01 00:00:00","ATLAS","M2M","36.1439, -99.9407","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","3505","0","0","0","3505","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC4053","MEWBOURNE OIL COMPANY","VICKIE 6 OB 1HC","DEWEY","OK","CATERPILLAR - G3306TA","G3306TA","G6X04164",NULL,"NO",NULL,"203",NULL,NULL,NULL,"GEMINI - H302","H302","HSR-005333","3","7.5 X 5.0 X 3.0","2011-04-01 00:00:00","2008-02-08 00:00:00","2022-04-06 00:00:00","2022-04-06 00:00:00","2022-04-06 00:00:00","ATLAS","M2M","35.9704, -99.1551","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC4054","MEWBOURNE OIL COMPANY","TONI 6BO #1HC","DEWEY","OK","CATERPILLAR - G3306TA","G3306TA","G6X06314",NULL,"NO",NULL,"203",NULL,NULL,NULL,"GEMINI - H302","H302","HSR-005393","3","7.5 X 5.0 X 3.0","2009-04-01 00:00:00","2009-04-15 00:00:00","2018-03-01 00:00:00","2018-03-01 00:00:00","2021-11-03 00:00:00","ATLAS","M2M","35.8984, -99.2602","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","3505","0","0","0","3505","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC4056","CPRP SERVICES LLC","BUD 5-12-1 WXH / BUD 6-12-1 WXH","GARVIN","OK","CATERPILLAR - G3306TA","G3306TA","G6X06225",NULL,"NO",NULL,"203",NULL,NULL,NULL,"GEMINI - H302","H302","?","3","7.5 X 5.0 X 3.0","2009-03-01 00:00:00","2009-03-31 00:00:00","2018-03-01 00:00:00","2018-03-01 00:00:00","2023-01-26 00:00:00","ATLAS",NULL,"34.736035,-97.573526","NO","2022-05-26 00:00:00","2023-09-01 00:00:00","2024-08-31 00:00:00",NULL,"ON","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","DRY","4090","0","0","0","4090","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC4063","MEWBOURNE OIL COMPANY","HARVEY DEAL 2MD 2HM","ELLIS","OK","CATERPILLAR - G3306TA","G3306TA","R6S05146","MURPHY EICS","NO",NULL,"203",NULL,NULL,NULL,"GEMINI - H302","H302","HSR-005385","3","7.5 X 5.0 X 3.0","2011-04-15 00:00:00","2015-06-12 00:00:00","2022-10-12 00:00:00","2022-10-12 00:00:00","2022-10-12 00:00:00","ATLAS","M2M","36.1436, -99.9491","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306TA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11036","BCE-MACH LLC","MAD HATTER 1506 7-34MH","KINGFISHER","OK","CATERPILLAR - G3406NA","G3406NA","4FD04132",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005620","3","7.5 X 5.5 X 3.0","2011-09-11 00:00:00","2011-12-13 00:00:00","2017-07-05 10:42:00","2011-09-11 00:00:00","2023-10-02 00:00:00","ATLAS","M2M","35.739597,-97.821619","NO","2022-06-14 00:00:00","2022-04-01 00:00:00","2023-03-31 00:00:00",NULL,"OFF","REVIEW FOR INCREASE","KEVIN CARTER","RENTAL","WET","4250","0","0","0","4250","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11039","MEWBOURNE OIL COMPANY","KROWS 36 25 OJ 1HS","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04124",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR-005612","3","7.5 X 5.5 X 3.0","2011-09-07 00:00:00","2011-12-06 00:00:00","2016-06-07 05:24:00","2011-09-07 00:00:00","2022-11-26 00:00:00","ATLAS","M2M","35.9849, -99.0667","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11042","MEWBOURNE OIL COMPANY","FIGHTING BULL 4MD #1HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04121",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005803","3","7.5 X 5.5 X 3.0","2014-09-01 00:00:00","2011-12-05 00:00:00","2017-03-08 08:09:00","2014-08-01 00:00:00","2023-08-16 00:00:00","ATLAS","M2M","35.9705, -99.2362","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC15017","MEWBOURNE OIL COMPANY","CAMARGO RANCH 2-35 PB 4HSR","DEWEY","OK","CATERPILLAR - G3306B-NA","G3306B-NA","R6S04237",NULL,"NO",NULL,"145",NULL,"1800","1800","GEMINI - H302","H302","HSR009035","3","7.5 X 5.0 X 3.0","2017-05-15 00:00:00","2014-10-15 00:00:00","2018-04-01 07:48:00","2014-09-03 00:00:00","2018-04-01 07:48:00","ATLAS","M2M","35.9699, -99.1898","NO",NULL,"2021-06-08 00:00:00","2021-12-08 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","3505","0","0","0","3505","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306B-NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11043","MEWBOURNE OIL COMPANY","DEAN 9NC-1HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04127",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005796","3","7.5 X 5.5 X 3.0","2013-01-15 00:00:00","2011-12-09 00:00:00","2017-12-12 15:21:00","2014-01-01 00:00:00","2022-10-20 00:00:00","ATLAS","M2M","35.9561, -99.2343","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11049","MEWBOURNE OIL COMPANY","CAMARGO RANCH 2MD #2HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04140",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005683","3","7.5 X 5.5 X 3.0","2011-10-10 00:00:00","2011-12-15 00:00:00","2015-09-29 21:51:00","2011-10-10 00:00:00","2023-01-18 00:00:00","ATLAS","M2M","35.9703, -99.2016","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11067","MEWBOURNE OIL COMPANY","SPANGLER 18 NC 1HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04152",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005721","3","7.5 X 5.5 X 3.0","2013-05-14 00:00:00","2011-12-23 00:00:00","2019-02-01 00:00:00","2019-02-01 00:00:00","2021-04-14 00:00:00","ATLAS","M2M","35.9411, -99.1633","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11068","MEWBOURNE OIL COMPANY","DIAMONDEYE 28BP 2HM","ELLIS","OK","CATERPILLAR - G3406NA","G3406NA","4FD04153",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005760","3","7.5 X 5.5 X 3.0","2013-05-30 00:00:00","2011-12-15 00:00:00","2018-03-26 11:12:00","2020-06-09 00:00:00","2018-03-26 11:12:00","ATLAS","M2M","36.1887, -99.9797","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11069","MEWBOURNE OIL COMPANY","LINGENFELTER OA 1HS","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD03231",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005759","3","7.5 X 5.5 X 3.0","2011-11-01 00:00:00","2007-12-07 00:00:00","2022-08-18 00:00:00","2022-08-18 00:00:00","2022-08-18 00:00:00","ATLAS","M2M","35.95735,-99.20771","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11074","MEWBOURNE OIL COMPANY","DEAN 9 AP 2HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04930",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005625","3","7.5 X 5.5 X 3.0","2011-09-12 00:00:00","2014-12-05 00:00:00","2022-07-28 00:00:00","2022-07-28 00:00:00","2022-07-28 00:00:00","ATLAS","M2M","35.9704, -99.2270","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11076","MEWBOURNE OIL COMPANY","MARY 26-35 AP #1HC","ELLIS","OK","CATERPILLAR - G3406NA","G3406NA","4FD04028",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR006316","3","7.5 X 5.5 X 3.0","2013-07-23 00:00:00","2011-09-27 00:00:00","2018-01-15 21:06:00","2012-12-27 00:00:00","2018-01-15 21:06:00","ATLAS","M2M","36.274908,-99.734454","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11079","MEWBOURNE OIL COMPANY","RONNIE 17-20AO 1HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04136",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR005826","3","7.5 X 5.5 X 3.0","2011-12-13 00:00:00","2011-12-15 00:00:00","2015-07-14 08:48:00","2011-12-13 00:00:00","2022-12-15 00:00:00","ATLAS","M2M","35.9573, -99.1371","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11099","MEWBOURNE OIL COMPANY","WALLEYE 4AP 1HM","ELLIS","OK","CATERPILLAR - G3406NA","G3406NA","4FD04638",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR006566","3","7.5 X 5.5 X 3.0","2013-09-04 00:00:00","2013-09-15 00:00:00","2015-09-04 14:48:00","2013-09-04 00:00:00","2022-12-13 00:00:00","ATLAS","M2M","36.1581, -99.9749","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11102","MEWBOURNE OIL COMPANY","EDWIN 30 MD 1HT","ROGER MILLS","OK","CATERPILLAR - G3406NA","G3406NA","4FD04607",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR006565","3","7.5 X 5.5 X 3.0","2013-09-03 00:00:00","2013-08-15 00:00:00","2016-07-26 16:54:00","2013-09-03 00:00:00","2016-07-26 16:54:00","ATLAS","M2M","35.913600, -99.485528","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11103","MEWBOURNE OIL COMPANY","CAFFEY 33 #1H","ROGER MILLS","OK","CATERPILLAR - G3406NA","G3406NA","4FD04614",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR006606","3","7.5 X 5.5 X 3.0","2013-10-03 00:00:00","2013-08-27 00:00:00","2016-02-29 22:33:00","2013-10-03 00:00:00","2023-01-12 00:00:00","ATLAS","M2M","35.6520, -99.6454","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11104","MEWBOURNE OIL COMPANY","BIG HAMMER 21-28CN 1HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04608",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR006502","3","7.5 X 5.5 X 3.0","2013-06-19 00:00:00","2013-08-21 00:00:00","2015-08-19 00:45:00","2013-06-19 00:00:00","2023-08-10 00:00:00","ATLAS","M2M","35.9425, -99.1261","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11105","MEWBOURNE OIL COMPANY","3C FARMS 14 BO 1H","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04621",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR0065303","3","7.5 X 5.5 X 3.0","2013-06-19 00:00:00","2013-08-29 00:00:00","2016-01-06 18:57:00","2013-06-19 00:00:00","2016-01-06 18:57:00","ATLAS","M2M","35.9579, -98.9810","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11108","MEWBOURNE OIL COMPANY","MEYERS 8 MD #1HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04634",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR008738","3","7.5 X 5.5 X 3.0","2014-06-23 00:00:00","2013-09-15 00:00:00","2016-09-13 13:12:00","2014-06-23 00:00:00","2023-04-17 00:00:00","ATLAS","M2M","35.9574, -99.1477","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC11110","MEWBOURNE OIL COMPANY","STIDHAM 13 CN1H","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04632",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR008741","3","7.5 X 5.5 X 3.0","2014-06-23 00:00:00","2013-09-15 00:00:00","2016-08-30 14:48:00","2014-06-23 00:00:00","2016-08-30 14:48:00","ATLAS",NULL,"35.9574,-98.9666","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC13049","MEWBOURNE OIL COMPANY","SONNY 6-31HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04906",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR006153","3","8.0 X 5.5 X 3.0","2012-09-17 00:00:00","2014-11-15 00:00:00","2016-09-15 04:09:00","2012-09-17 00:00:00","2016-09-15 04:09:00","ATLAS","M2M","35.8845, -99.2675","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC15040","MEWBOURNE OIL COMPANY","HAZELBAKER 15 MC #1HC","DEWEY","OK","CATERPILLAR - G3406NA","G3406NA","4FD04936",NULL,"NO",NULL,"215",NULL,NULL,NULL,"GEMINI - H302","H302","HSR009063","3","7.5 X 5.5 X 3.0","2017-07-26 00:00:00","2014-12-15 00:00:00","2018-05-14 22:42:00","2014-09-03 00:00:00","2022-11-29 00:00:00","ATLAS","M2M","35.9433, -99.2182","NO",NULL,"2021-01-20 00:00:00","2021-07-20 00:00:00",NULL,"OFF","2023-08-01 00:00:00","KEVIN CARTER","RENTAL","WET","4536","0","0","0","4536","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3406NA-H302-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC15112","SANDRIDGE ENERGY INC","KASPER 2015 2-28H","MAJOR","OK","CATERPILLAR - G3304B ","G3304B ","A4E00314",NULL,"NO",NULL,"95",NULL,NULL,NULL,"GEMINI - M302","M302","HSR-009199","3","5.5 X 4.0 X 2.5","2017-10-05 00:00:00","2014-12-01 00:00:00","2018-08-02 02:42:00","2014-09-03 00:00:00","2018-08-02 02:42:00","ATLAS","M2M","36.1737, -98.7989","NO",NULL,"2023-06-01 00:00:00","2024-05-31 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","3000","0","0","0","3000","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3304B -M302-3","0-100",NULL,NULL,NULL,NULL
"RENTED","HC11285","SANDRIDGE ENERGY INC","GILCHRIST 2016 1-36H","MAJOR","OK","CATERPILLAR - G3304B ","G3304B ","A4E00277",NULL,"NO",NULL,"95",NULL,NULL,NULL,"GEMINI - M302","M302","HSR006284","3","6.5 X 4.0 X 2.5","2012-12-10 00:00:00","2014-10-29 00:00:00","2020-09-01 00:00:00","2020-09-01 00:00:00","2023-09-13 00:00:00","ATLAS","M2M","36.1724, -98.8482","NO",NULL,"2023-06-01 00:00:00","2024-05-31 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","3000","0","0","0","3000","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3304B -M302-3","0-100",NULL,NULL,NULL,NULL
"RENTED","HC90164","SANDRIDGE ENERGY INC","CAMPBELL 2-26H23H","MAJOR","OK","CATERPILLAR - G3304NA","G3304NA","37Y01320",NULL,"NO",NULL,"95",NULL,NULL,NULL,"ARIEL - JGP2","JGP2","F3405","3","6.50 X 4.75 X 2.75","2005-01-01 00:00:00","1988-05-11 00:00:00","2020-08-10 00:00:00",NULL,"2020-08-10 00:00:00","ATLAS",NULL,"36.1739, -98.7777","NO",NULL,"2023-06-01 00:00:00","2024-05-31 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","3000","0","0","0","3000","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3304NA-JGP2-3","0-100",NULL,NULL,NULL,NULL
"RENTED","HC90067","SANDRIDGE ENERGY INC","COACHMAN 2015 1-3H","MAJOR","OK","CUMMINS - 8.3C118","8.3C118","73895494",NULL,"NO",NULL,"118",NULL,NULL,NULL,"ARIEL - JGP2","JGP2","F51805","3","6.50 X 4.375 X 2.75","2018-03-01 00:00:00","2015-02-15 00:00:00","2019-10-28 10:21:00","2015-09-01 00:00:00","2022-12-19 00:00:00","ATLAS","M2M","36.2317, -98.7801","NO",NULL,"2023-06-01 00:00:00","2024-05-31 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","3000","0","0","0","3000","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"8.3C118-JGP2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC90069","SANDRIDGE ENERGY INC","CHARLESTON 2015 2-33H","MAJOR","OK","CUMMINS - 8.3C118","8.3C118","73889820",NULL,"NO",NULL,"118",NULL,NULL,NULL,"ARIEL - JGP2","JGP2","F51863","3","6.50 X 4.375 X 2.75","2018-03-03 00:00:00","2015-02-15 00:00:00","2020-01-05 00:00:00","2020-01-05 00:00:00","2020-01-05 00:00:00","ATLAS","M2M","36.1739, -98.8017","NO",NULL,"2023-06-01 00:00:00","2024-05-31 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","3000","0","0","0","3000","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"8.3C118-JGP2-3","101-400",NULL,NULL,NULL,NULL
"RENTED","HC14157","SANDRIDGE ENERGY INC","POTTER 2112 1-35H","MAJOR","OK","CATERPILLAR - G3306B-NA","G3306B-NA","R6S04166",NULL,"NO",NULL,"145",NULL,"1800","1800","GEMINI - H302","H302","HSR006302","3","7.5 X 5.0 X 3.0","2012-12-13 00:00:00","2014-10-22 00:00:00","2016-11-26 09:54:00","2020-05-04 00:00:00","2022-04-26 00:00:00","ATLAS",NULL,"36.2468, -98.4636","NO",NULL,"2023-06-01 00:00:00","2024-05-31 00:00:00",NULL,"ON","ON CONTRACT","KEVIN CARTER","RENTAL","WET","3400","0","0","0","3400","N","MONARCH ACQUISITION","2021-10-01 00:00:00","OWNED","MIDCON","MIDCON",NULL,"G3306B-NA-H302-3","101-400",NULL,NULL,NULL,NULL
